['apVisit-dr17-8780-57345-104.fits', 377453]
['apVisit-dr17-8780-57346-104.fits', 377454]
['apVisit-dr17-12138-59159-203.fits', 377763]
['apVisit-dr17-6365-56608-075.fits', 378203]
['apVisit-dr17-6365-56642-088.fits', 378201]
['apVisit-dr17-6365-56676-136.fits', 378202]
['apVisit-dr17-5268-55881-226.fits', 378735]
['apVisit-dr17-5268-55926-220.fits', 378733]
['apVisit-dr17-8665-57297-029.fits', 378946]
['asVisit-dr17-9633-58801-160.fits', 379381]
['asVisit-dr17-9633-57945-070.fits', 379380]
['asVisit-dr17-9633-57972-076.fits', 379379]
['apVisit-dr17-11220-58477-175.fits', 379599]
['apVisit-dr17-12144-58792-038.fits', 379815]
['apVisit-dr17-12144-58793-038.fits', 379816]
['apVisit-dr17-12138-59159-206.fits', 379892]
['apVisit-dr17-12138-59159-151.fits', 380407]
['apVisit-dr17-8686-57329-027.fits', 380437]
['apVisit-dr17-12144-58792-154.fits', 380449]
['apVisit-dr17-12144-58793-154.fits', 380448]
['apVisit-dr17-8686-57358-115.fits', 380451]
['apVisit-dr17-12131-58766-129.fits', 380643]
['apVisit-dr17-12131-58767-129.fits', 380644]
['apVisit-dr17-12131-58768-129.fits', 380645]
['apVisit-dr17-8780-57345-130.fits', 380641]
['apVisit-dr17-8780-57346-130.fits', 380640]
['apVisit-dr17-8781-57347-136.fits', 380642]
['apVisit-dr17-8781-57348-136.fits', 380639]
['apVisit-dr17-12138-59159-161.fits', 380809]
['asVisit-dr17-10317-58146-117.fits', 380997]
['apVisit-dr17-12138-59159-089.fits', 381016]
['apVisit-dr17-12138-59159-083.fits', 381021]
['asVisit-dr17-9650-58211-196.fits', 381269]
['asVisit-dr17-10317-58146-056.fits', 381270]
['apVisit-dr17-8728-57336-179.fits', 381837]
['apVisit-dr17-8728-57338-179.fits', 381836]
['apVisit-dr17-8728-57336-176.fits', 382123]
['asVisit-dr17-9633-58801-063.fits', 383450]
['apVisit-dr17-12142-58823-008.fits', 383695]
['asVisit-dr17-10041-58355-195.fits', 383694]
['apVisit-dr17-8686-57358-279.fits', 383883]
['apVisit-dr17-12144-58792-084.fits', 383886]
['apVisit-dr17-12144-58793-084.fits', 383885]
['apVisit-dr17-8686-57329-285.fits', 383884]
['asVisit-dr17-12824-59192-286.fits', 384126]
['asVisit-dr17-12824-59197-183.fits', 384132]
['asVisit-dr17-12824-59200-189.fits', 384127]
['asVisit-dr17-12824-59197-177.fits', 384194]
['asVisit-dr17-12824-59200-207.fits', 384189]
['asVisit-dr17-12824-59206-208.fits', 384187]
['asVisit-dr17-12824-59212-208.fits', 384190]
['asVisit-dr17-12824-59218-262.fits', 384186]
['asVisit-dr17-12824-59221-178.fits', 384188]
['asVisit-dr17-12824-59225-160.fits', 384192]
['asVisit-dr17-12824-59228-208.fits', 384191]
['apVisit-dr17-6537-56588-227.fits', 384381]
['asVisit-dr17-9633-57945-243.fits', 384432]
['asVisit-dr17-9633-57972-243.fits', 384431]
['asVisit-dr17-9633-58801-081.fits', 384430]
['apVisit-dr17-12146-58796-220.fits', 384636]
['apVisit-dr17-5606-56314-117.fits', 384746]
['apVisit-dr17-12144-58792-077.fits', 384759]
['apVisit-dr17-12144-58793-077.fits', 384758]
['asVisit-dr17-9633-58801-047.fits', 385539]
['asVisit-dr17-10103-58476-257.fits', 385946]
['asVisit-dr17-10318-58411-116.fits', 385951]
['asVisit-dr17-10041-58355-078.fits', 386020]
['asVisit-dr17-9650-58211-017.fits', 386021]
['apVisit-dr17-12144-58793-065.fits', 386053]
['asVisit-dr17-10007-58032-257.fits', 386315]
['apVisit-dr17-12131-58767-167.fits', 386610]
['apVisit-dr17-12131-58766-167.fits', 386612]
['apVisit-dr17-8781-57347-062.fits', 386608]
['apVisit-dr17-8781-57348-180.fits', 386670]
['apVisit-dr17-5269-55927-285.fits', 386944]
['apVisit-dr17-5269-55931-298.fits', 386946]
['apVisit-dr17-5269-55956-279.fits', 386945]
['apVisit-dr17-5606-55928-117.fits', 387381]
['apVisit-dr17-5606-56255-100.fits', 387383]
['apVisit-dr17-5606-56314-106.fits', 387382]
['apVisit-dr17-12142-58823-134.fits', 388422]
['apVisit-dr17-12142-58860-143.fits', 388423]
['apVisit-dr17-8686-57655-195.fits', 388718]
['apVisit-dr17-5268-55926-091.fits', 388882]
['apVisit-dr17-5268-55824-097.fits', 388880]
['apVisit-dr17-5269-55927-095.fits', 388885]
['apVisit-dr17-6236-56177-054.fits', 388887]
['apVisit-dr17-5269-55931-092.fits', 388888]
['apVisit-dr17-6236-56171-049.fits', 388881]
['apVisit-dr17-6237-56172-144.fits', 388884]
['asVisit-dr17-10041-58355-139.fits', 389026]
['asVisit-dr17-10313-58149-263.fits', 389078]
['apVisit-dr17-12142-58860-167.fits', 390405]
['asVisit-dr17-10007-58032-291.fits', 390404]
['apVisit-dr17-8158-57428-218.fits', 390588]
['apVisit-dr17-8158-57430-218.fits', 390592]
['apVisit-dr17-8158-57431-218.fits', 390593]
['apVisit-dr17-8158-57432-218.fits', 390590]
['apVisit-dr17-8158-57667-212.fits', 390591]
['apVisit-dr17-8158-57672-212.fits', 390589]
['asVisit-dr17-10007-58032-279.fits', 391154]
['apVisit-dr17-5269-55927-047.fits', 391210]
['apVisit-dr17-5268-55881-047.fits', 391211]
['apVisit-dr17-5269-55931-047.fits', 391213]
['apVisit-dr17-5269-55956-041.fits', 391209]
['asVisit-dr17-10313-58149-297.fits', 391502]
['apVisit-dr17-8158-57428-181.fits', 392335]
['apVisit-dr17-8158-57429-181.fits', 392337]
['apVisit-dr17-8158-57430-181.fits', 392336]
['apVisit-dr17-8158-57431-181.fits', 392334]
['apVisit-dr17-8158-57432-181.fits', 392333]
['apVisit-dr17-8158-57672-192.fits', 392338]
['apVisit-dr17-8042-57293-031.fits', 392439]
['apVisit-dr17-8042-57296-067.fits', 392441]
['apVisit-dr17-8042-57266-162.fits', 392732]
['apVisit-dr17-8042-57293-151.fits', 392730]
['apVisit-dr17-12139-59085-196.fits', 392962]
['apVisit-dr17-8686-57329-158.fits', 392991]
['apVisit-dr17-8686-57358-161.fits', 392990]
['apVisit-dr17-12139-59081-101.fits', 393278]
['asVisit-dr17-10315-58412-254.fits', 393361]
['apVisit-dr17-12146-58796-197.fits', 393368]
['apVisit-dr17-10360-58421-018.fits', 393424]
['apVisit-dr17-8042-57293-163.fits', 393969]
['apVisit-dr17-8042-57296-168.fits', 393971]
['apVisit-dr17-8686-57329-066.fits', 394251]
['apVisit-dr17-8686-57655-066.fits', 394250]
['apVisit-dr17-12146-58793-203.fits', 394597]
['apVisit-dr17-12146-58796-188.fits', 394596]
['apVisit-dr17-10361-58442-274.fits', 394662]
['apVisit-dr17-12146-58793-290.fits', 394898]
['apVisit-dr17-11432-58384-227.fits', 395398]
['apVisit-dr17-11432-58383-019.fits', 395691]
['apVisit-dr17-11432-58384-019.fits', 395690]
['apVisit-dr17-8158-57429-101.fits', 395795]
['apVisit-dr17-8158-57432-101.fits', 395798]
['asVisit-dr17-10313-58149-152.fits', 396730]
['apVisit-dr17-8686-57655-172.fits', 396848]
['apVisit-dr17-11434-58418-219.fits', 397280]
['asVisit-dr17-10315-58412-237.fits', 397638]
['asVisit-dr17-10065-58029-190.fits', 397649]
['asVisit-dr17-10065-58032-190.fits', 397640]
['asVisit-dr17-10065-58055-190.fits', 397644]
['asVisit-dr17-10104-58094-190.fits', 397648]
['asVisit-dr17-10104-58115-202.fits', 397647]
['asVisit-dr17-10104-58119-195.fits', 397646]
['asVisit-dr17-10104-58384-183.fits', 397642]
['asVisit-dr17-10104-58417-196.fits', 397645]
['asVisit-dr17-10104-58442-202.fits', 397643]
['asVisit-dr17-10104-58445-190.fits', 397650]
['asVisit-dr17-10104-58448-190.fits', 397639]
['asVisit-dr17-10104-58481-190.fits', 397641]
['apVisit-dr17-8158-57667-253.fits', 398913]
['apVisit-dr17-10361-58448-002.fits', 398946]
['apVisit-dr17-10361-58476-059.fits', 398947]
['asVisit-dr17-12785-59166-296.fits', 399552]
['asVisit-dr17-12785-59174-299.fits', 399554]
['asVisit-dr17-12785-59181-287.fits', 399547]
['asVisit-dr17-12785-59189-284.fits', 399548]
['asVisit-dr17-12785-59196-281.fits', 399550]
['apVisit-dr17-12146-58793-173.fits', 399655]
['asVisit-dr17-12785-59166-158.fits', 400480]
['asVisit-dr17-12785-59171-161.fits', 400486]
['asVisit-dr17-12785-59177-263.fits', 400483]
['asVisit-dr17-12785-59181-263.fits', 400485]
['asVisit-dr17-12785-59185-209.fits', 400484]
['asVisit-dr17-12785-59189-266.fits', 400482]
['asVisit-dr17-10315-58412-242.fits', 401190]
['apVisit-dr17-12139-59081-071.fits', 401424]
['apVisit-dr17-12139-59083-071.fits', 401423]
['apVisit-dr17-12139-59085-071.fits', 401422]
['apVisit-dr17-11432-58384-187.fits', 402019]
['apVisit-dr17-8778-57349-120.fits', 402331]
['apVisit-dr17-8158-57428-172.fits', 403045]
['apVisit-dr17-8158-57667-178.fits', 403043]
['apVisit-dr17-12137-59154-181.fits', 403120]
['apVisit-dr17-12237-58834-247.fits', 403880]
['apVisit-dr17-8779-57356-290.fits', 403881]
['apVisit-dr17-12237-58834-044.fits', 403899]
['apVisit-dr17-8778-57349-059.fits', 403900]
['apVisit-dr17-11434-58418-033.fits', 404177]
['asVisit-dr17-10314-58148-026.fits', 404384]
['asVisit-dr17-10315-58412-065.fits', 404385]
['apVisit-dr17-7922-57279-037.fits', 405273]
['apVisit-dr17-7922-57320-133.fits', 405274]
['apVisit-dr17-7922-57323-144.fits', 405272]
['asVisit-dr17-10324-58469-262.fits', 405446]
['asVisit-dr17-10316-58412-243.fits', 405464]
['asVisit-dr17-10313-58149-142.fits', 405501]
['apVisit-dr17-8040-56977-015.fits', 406364]
['apVisit-dr17-8040-56991-015.fits', 406363]
['apVisit-dr17-8040-57051-015.fits', 406365]
['asVisit-dr17-12785-59166-214.fits', 407362]
['asVisit-dr17-12785-59171-214.fits', 407367]
['asVisit-dr17-12785-59174-220.fits', 407366]
['asVisit-dr17-12785-59177-219.fits', 407365]
['asVisit-dr17-12785-59181-214.fits', 407360]
['asVisit-dr17-12785-59185-214.fits', 407363]
['asVisit-dr17-12785-59166-195.fits', 407426]
['asVisit-dr17-12785-59171-202.fits', 407425]
['asVisit-dr17-12785-59174-201.fits', 407418]
['asVisit-dr17-12785-59181-201.fits', 407420]
['asVisit-dr17-12785-59185-202.fits', 407421]
['asVisit-dr17-12785-59189-202.fits', 407419]
['asVisit-dr17-12785-59192-201.fits', 407422]
['asVisit-dr17-12785-59196-208.fits', 407423]
['apVisit-dr17-12145-58821-056.fits', 407615]
['asVisit-dr17-10004-58033-282.fits', 407838]
['asVisit-dr17-10040-59201-282.fits', 407839]
['apVisit-dr17-12145-58803-006.fits', 407841]
['apVisit-dr17-12145-58803-272.fits', 408013]
['apVisit-dr17-12145-58821-278.fits', 408012]
['apVisit-dr17-9258-58039-213.fits', 408115]
['asVisit-dr17-10040-59201-199.fits', 408628]
['asVisit-dr17-11206-58469-219.fits', 408639]
['asVisit-dr17-10064-58054-058.fits', 408645]
['asVisit-dr17-10064-58058-058.fits', 408643]
['asVisit-dr17-10103-58094-183.fits', 408650]
['asVisit-dr17-10103-58414-009.fits', 408641]
['asVisit-dr17-10103-58446-058.fits', 408646]
['asVisit-dr17-10103-58476-004.fits', 408649]
['asVisit-dr17-10103-58480-057.fits', 408644]
['asVisit-dr17-10064-58058-023.fits', 409633]
['apVisit-dr17-11432-58383-256.fits', 410287]
['apVisit-dr17-11432-58384-256.fits', 410288]
['asVisit-dr17-12785-59166-218.fits', 410495]
['asVisit-dr17-12785-59181-233.fits', 410491]
['asVisit-dr17-10956-58350-280.fits', 410537]
['apVisit-dr17-9258-57682-182.fits', 410867]
['apVisit-dr17-8704-57328-025.fits', 411685]
['apVisit-dr17-8704-57331-030.fits', 411684]
['apVisit-dr17-11433-58443-223.fits', 411686]
['apVisit-dr17-9258-58007-008.fits', 411889]
['apVisit-dr17-9258-58009-008.fits', 411888]
['apVisit-dr17-9258-58036-059.fits', 411892]
['apVisit-dr17-9258-58039-042.fits', 411887]
['apVisit-dr17-11432-58384-070.fits', 412517]
['apVisit-dr17-6325-56229-002.fits', 413280]
['apVisit-dr17-6325-56233-002.fits', 413281]
['apVisit-dr17-8779-57357-169.fits', 413784]
['apVisit-dr17-12237-58834-169.fits', 413781]
['apVisit-dr17-8779-57356-169.fits', 413783]
['apVisit-dr17-11432-58383-069.fits', 413844]
['apVisit-dr17-11432-58384-069.fits', 413843]
['asVisit-dr17-10322-58440-152.fits', 413980]
['asVisit-dr17-10004-58033-053.fits', 414119]
['asVisit-dr17-10956-58350-285.fits', 414392]
['apVisit-dr17-12137-59154-063.fits', 414594]
['apVisit-dr17-8778-57349-166.fits', 414593]
['asVisit-dr17-11197-58440-176.fits', 414619]
['apVisit-dr17-5270-55849-119.fits', 415022]
['apVisit-dr17-5270-55853-113.fits', 415023]
['apVisit-dr17-5270-55958-119.fits', 415021]
['asVisit-dr17-10004-58033-087.fits', 415581]
['apVisit-dr17-11592-58499-081.fits', 415618]
['apVisit-dr17-11592-58503-142.fits', 415617]
['apVisit-dr17-11592-58503-147.fits', 416168]
['apVisit-dr17-9258-57682-209.fits', 416292]
['apVisit-dr17-11592-58503-125.fits', 416330]
['apVisit-dr17-9258-57682-210.fits', 416324]
['apVisit-dr17-12143-58820-280.fits', 416651]
['asVisit-dr17-11197-58440-160.fits', 416790]
['apVisit-dr17-11433-58443-230.fits', 417123]
['apVisit-dr17-12143-58820-233.fits', 417279]
['asVisit-dr17-11206-58469-024.fits', 418284]
['apVisit-dr17-11434-58418-075.fits', 418336]
['apVisit-dr17-12148-58797-027.fits', 418455]
['apVisit-dr17-12148-58802-112.fits', 418454]
['asVisit-dr17-12785-59166-118.fits', 418486]
['asVisit-dr17-12785-59174-058.fits', 418485]
['asVisit-dr17-12785-59181-112.fits', 418488]
['asVisit-dr17-12785-59185-111.fits', 418482]
['asVisit-dr17-12785-59189-028.fits', 418483]
['asVisit-dr17-10956-58350-188.fits', 419571]
['asVisit-dr17-12785-59177-112.fits', 419626]
['asVisit-dr17-12785-59189-111.fits', 419628]
['apVisit-dr17-9258-57682-037.fits', 419937]
['asVisit-dr17-10316-58412-057.fits', 420291]
['apVisit-dr17-11433-58443-052.fits', 420403]
['asVisit-dr17-10957-58412-175.fits', 420726]
['apVisit-dr17-12148-58802-010.fits', 420899]
['apVisit-dr17-8776-57348-297.fits', 420937]
['apVisit-dr17-8777-57357-184.fits', 420936]
['apVisit-dr17-6238-56173-116.fits', 421318]
['apVisit-dr17-6239-56175-140.fits', 421316]
['apVisit-dr17-6238-56203-101.fits', 421320]
['apVisit-dr17-6239-56228-098.fits', 421317]
['apVisit-dr17-9258-57682-172.fits', 421504]
['apVisit-dr17-9258-58036-171.fits', 421505]
['apVisit-dr17-8809-57375-101.fits', 422127]
['apVisit-dr17-8809-57378-104.fits', 422128]
['apVisit-dr17-8809-57405-116.fits', 422129]
['apVisit-dr17-11436-58444-109.fits', 422392]
['apVisit-dr17-6325-56206-147.fits', 422451]
['apVisit-dr17-6325-56229-147.fits', 422449]
['apVisit-dr17-6325-56233-147.fits', 422450]
['asVisit-dr17-11197-58440-205.fits', 423311]
['apVisit-dr17-12151-59160-220.fits', 423661]
['apVisit-dr17-12151-58860-220.fits', 423660]
['apVisit-dr17-8777-57357-203.fits', 423662]
['apVisit-dr17-11592-58744-160.fits', 424108]
['apVisit-dr17-12151-58860-015.fits', 424494]
['apVisit-dr17-12151-59160-082.fits', 424493]
['apVisit-dr17-8776-57348-196.fits', 424495]
['apVisit-dr17-11438-58448-230.fits', 424565]
['asVisit-dr17-11197-58440-236.fits', 424855]
['apVisit-dr17-6239-56228-041.fits', 424969]
['apVisit-dr17-6239-56232-047.fits', 424968]
['apVisit-dr17-12151-59160-055.fits', 424974]
['apVisit-dr17-12151-58860-109.fits', 424973]
['apVisit-dr17-12143-58820-200.fits', 424977]
['apVisit-dr17-8776-57348-195.fits', 424976]
['apVisit-dr17-8777-57357-149.fits', 424975]
['asVisit-dr17-10322-58440-022.fits', 424990]
['apVisit-dr17-8776-57348-245.fits', 425211]
['apVisit-dr17-8777-57357-156.fits', 425212]
['apVisit-dr17-9258-57682-077.fits', 425368]
['apVisit-dr17-12148-58797-241.fits', 425535]
['apVisit-dr17-11433-58443-208.fits', 425543]
['apVisit-dr17-12143-58820-084.fits', 425567]
['apVisit-dr17-8776-57348-035.fits', 425566]
['apVisit-dr17-11438-58448-294.fits', 425602]
['apVisit-dr17-12148-58797-135.fits', 425628]
['apVisit-dr17-12148-58802-147.fits', 425627]
['apVisit-dr17-6239-56228-257.fits', 425647]
['apVisit-dr17-6239-56232-206.fits', 425640]
['apVisit-dr17-7933-57021-015.fits', 425842]
['apVisit-dr17-11438-58448-243.fits', 426353]
['asVisit-dr17-10322-58440-044.fits', 426573]
['apVisit-dr17-12151-59160-087.fits', 426671]
['apVisit-dr17-11433-58443-160.fits', 426705]
['apVisit-dr17-8776-57348-152.fits', 426752]
['apVisit-dr17-12151-58860-004.fits', 426759]
['apVisit-dr17-8776-57348-256.fits', 426827]
['apVisit-dr17-12151-59160-023.fits', 427580]
['apVisit-dr17-12143-58820-066.fits', 427583]
['asVisit-dr17-10322-58440-056.fits', 427659]
['apVisit-dr17-11433-58443-265.fits', 428330]
['apVisit-dr17-9287-57710-050.fits', 428439]
['apVisit-dr17-9287-57737-107.fits', 428441]
['apVisit-dr17-11436-58444-255.fits', 428712]
['asVisit-dr17-11511-58506-176.fits', 429111]
['apVisit-dr17-11436-58444-160.fits', 429112]
['apVisit-dr17-7933-57021-226.fits', 429334]
['apVisit-dr17-7933-57027-183.fits', 429332]
['apVisit-dr17-11430-58386-026.fits', 429401]
['apVisit-dr17-12151-59160-153.fits', 430073]
['apVisit-dr17-12151-58860-202.fits', 430072]
['apVisit-dr17-11431-58392-220.fits', 430075]
['apVisit-dr17-12148-58797-062.fits', 430260]
['apVisit-dr17-12148-58802-134.fits', 430259]
['asVisit-dr17-10324-58469-003.fits', 430788]
['asVisit-dr17-12006-58796-189.fits', 430789]
['asVisit-dr17-11189-58439-270.fits', 431011]
['apVisit-dr17-12148-58802-177.fits', 431195]
['apVisit-dr17-12149-59159-021.fits', 431197]
['asVisit-dr17-11197-58440-113.fits', 431227]
['apVisit-dr17-7188-56673-109.fits', 431714]
['apVisit-dr17-11435-58441-011.fits', 433050]
['apVisit-dr17-12149-59159-212.fits', 433189]
['apVisit-dr17-7932-56993-102.fits', 433391]
['apVisit-dr17-7932-57004-048.fits', 433392]
['asVisit-dr17-11518-58504-285.fits', 433436]
['apVisit-dr17-7189-56644-112.fits', 433542]
['apVisit-dr17-7189-56677-117.fits', 433543]
['apVisit-dr17-11437-58442-110.fits', 433752]
['asVisit-dr17-11518-58504-257.fits', 433871]
['apVisit-dr17-11435-58441-112.fits', 433981]
['apVisit-dr17-11437-58442-018.fits', 434045]
['asVisit-dr17-11518-58504-272.fits', 434270]
['apVisit-dr17-11435-58441-006.fits', 434455]
['apVisit-dr17-12151-58860-128.fits', 434459]
['apVisit-dr17-12151-59160-053.fits', 434460]
['apVisit-dr17-12154-58850-112.fits', 434700]
['asVisit-dr17-11189-58439-263.fits', 434887]
['apVisit-dr17-12151-58860-261.fits', 435312]
['apVisit-dr17-8773-57348-224.fits', 435372]
['apVisit-dr17-8773-57358-215.fits', 435371]
['apVisit-dr17-8773-57406-215.fits', 435373]
['asVisit-dr17-10955-58349-227.fits', 435424]
['apVisit-dr17-11429-58385-006.fits', 435915]
['apVisit-dr17-11430-58386-049.fits', 435916]
['apVisit-dr17-12151-58860-062.fits', 436289]
['apVisit-dr17-12149-59159-111.fits', 436602]
['apVisit-dr17-12149-58887-028.fits', 436603]
['apVisit-dr17-12147-58803-178.fits', 436691]
['apVisit-dr17-9287-57710-069.fits', 436694]
['apVisit-dr17-11435-58441-105.fits', 436794]
['apVisit-dr17-11435-58441-231.fits', 436901]
['apVisit-dr17-8773-57348-009.fits', 436980]
['apVisit-dr17-8773-57358-004.fits', 436981]
['apVisit-dr17-8773-57406-028.fits', 436982]
['apVisit-dr17-11431-58421-189.fits', 437221]
['apVisit-dr17-12151-58860-070.fits', 437220]
['apVisit-dr17-11430-58386-004.fits', 437223]
['apVisit-dr17-12147-58803-176.fits', 437787]
['apVisit-dr17-9259-57712-104.fits', 438071]
['apVisit-dr17-9259-58010-104.fits', 438070]
['asVisit-dr17-12006-58796-057.fits', 438355]
['apVisit-dr17-8773-57348-118.fits', 438374]
['apVisit-dr17-8773-57358-118.fits', 438373]
['asVisit-dr17-10955-58349-226.fits', 438471]
['asVisit-dr17-10955-58349-209.fits', 438660]
['apVisit-dr17-12149-59159-196.fits', 439001]
['apVisit-dr17-9259-57683-100.fits', 439004]
['apVisit-dr17-8773-57358-188.fits', 439062]
['apVisit-dr17-11429-58385-202.fits', 439720]
['apVisit-dr17-11431-58421-196.fits', 439719]
['apVisit-dr17-11430-58386-160.fits', 439718]
['asVisit-dr17-12006-58796-044.fits', 439730]
['asVisit-dr17-11205-58797-279.fits', 439863]
['apVisit-dr17-12147-58803-167.fits', 440012]
['apVisit-dr17-8773-57348-046.fits', 440563]
['apVisit-dr17-8773-57358-045.fits', 440561]
['apVisit-dr17-8773-57406-045.fits', 440562]
['asVisit-dr17-11518-58504-276.fits', 440725]
['apVisit-dr17-11435-58441-195.fits', 440783]
['asVisit-dr17-11511-58506-218.fits', 440805]
['apVisit-dr17-12147-58803-062.fits', 440984]
['apVisit-dr17-11437-58442-189.fits', 441094]
['apVisit-dr17-12147-58803-063.fits', 441325]
['apVisit-dr17-11437-58442-294.fits', 441434]
['apVisit-dr17-8773-57348-135.fits', 441441]
['asVisit-dr17-11196-58439-224.fits', 441547]
['apVisit-dr17-12154-58830-298.fits', 441569]
['asVisit-dr17-11518-58504-063.fits', 441733]
['apVisit-dr17-12147-58803-262.fits', 442245]
['apVisit-dr17-11429-58385-130.fits', 442978]
['apVisit-dr17-11430-58386-130.fits', 442976]
['asVisit-dr17-10321-58439-299.fits', 443114]
['apVisit-dr17-12149-58887-203.fits', 443170]
['apVisit-dr17-9259-57683-138.fits', 443172]
['apVisit-dr17-9259-57712-085.fits', 443173]
['apVisit-dr17-12149-59159-245.fits', 443447]
['asVisit-dr17-11518-58504-182.fits', 443529]
['apVisit-dr17-9259-57683-245.fits', 443673]
['asVisit-dr17-10953-58774-267.fits', 443855]
['apVisit-dr17-8773-57348-159.fits', 444843]
['apVisit-dr17-8773-57358-159.fits', 444842]
['apVisit-dr17-8773-57406-159.fits', 444841]
['asVisit-dr17-11196-58439-246.fits', 444846]
['apVisit-dr17-12149-58887-261.fits', 444905]
['apVisit-dr17-9259-57712-131.fits', 445100]
['apVisit-dr17-11437-58442-085.fits', 445292]
['asVisit-dr17-12000-58794-260.fits', 445406]
['asVisit-dr17-11189-58439-060.fits', 445599]
['apVisit-dr17-12154-58830-078.fits', 446465]
['apVisit-dr17-12154-58850-078.fits', 446466]
['apVisit-dr17-6212-56254-050.fits', 446552]
['apVisit-dr17-9288-57765-232.fits', 447714]
['apVisit-dr17-6243-56200-115.fits', 447996]
['apVisit-dr17-6243-56226-103.fits', 447997]
['asVisit-dr17-11196-58439-204.fits', 448253]
['asVisit-dr17-10321-58439-291.fits', 449501]
['apVisit-dr17-11437-58442-064.fits', 449518]
['apVisit-dr17-7189-56644-073.fits', 449638]
['apVisit-dr17-7189-56677-061.fits', 449639]
['apVisit-dr17-11435-58441-124.fits', 449835]
['asVisit-dr17-10281-59194-284.fits', 449946]
['asVisit-dr17-10281-58124-284.fits', 449945]
['asVisit-dr17-11518-58504-041.fits', 449947]
['asVisit-dr17-10321-58439-239.fits', 450420]
['asVisit-dr17-11189-58439-120.fits', 450532]
['apVisit-dr17-9288-57711-137.fits', 450896]
['apVisit-dr17-9288-57738-101.fits', 450895]
['apVisit-dr17-9288-57765-131.fits', 450897]
['apVisit-dr17-12152-58853-039.fits', 451100]
['apVisit-dr17-12150-58854-221.fits', 451290]
['asVisit-dr17-10281-58124-287.fits', 451670]
['asVisit-dr17-11518-58504-034.fits', 451671]
['asVisit-dr17-12781-59190-052.fits', 451789]
['asVisit-dr17-10323-58440-280.fits', 451890]
['asVisit-dr17-10066-58061-273.fits', 451903]
['asVisit-dr17-10105-58093-285.fits', 451898]
['asVisit-dr17-10105-58096-237.fits', 451894]
['asVisit-dr17-10106-58385-286.fits', 451896]
['asVisit-dr17-10323-58440-292.fits', 452039]
['asVisit-dr17-12000-58794-154.fits', 452421]
['asVisit-dr17-12819-59183-267.fits', 452430]
['asVisit-dr17-12819-59188-177.fits', 452425]
['asVisit-dr17-12819-59191-261.fits', 452429]
['asVisit-dr17-12819-59196-177.fits', 452424]
['asVisit-dr17-12819-59199-177.fits', 452422]
['asVisit-dr17-12819-59203-160.fits', 452427]
['asVisit-dr17-12819-59206-159.fits', 452423]
['asVisit-dr17-12819-59210-177.fits', 452426]
['apVisit-dr17-9288-57711-244.fits', 452544]
['asVisit-dr17-12780-59176-118.fits', 453413]
['asVisit-dr17-12780-59179-117.fits', 453421]
['asVisit-dr17-12780-59182-112.fits', 453420]
['asVisit-dr17-12780-59185-106.fits', 453416]
['asVisit-dr17-12780-59219-118.fits', 453415]
['apVisit-dr17-11437-58442-065.fits', 453954]
['apVisit-dr17-12155-58886-112.fits', 453966]
['apVisit-dr17-12155-58915-106.fits', 453965]
['apVisit-dr17-8043-56993-008.fits', 454577]
['apVisit-dr17-8043-57359-059.fits', 454575]
['apVisit-dr17-5275-55929-299.fits', 455565]
['asVisit-dr17-10321-58439-218.fits', 455759]
['asVisit-dr17-10106-58119-194.fits', 458018]
['asVisit-dr17-10106-58385-194.fits', 458005]
['asVisit-dr17-10106-58416-188.fits', 458011]
['asVisit-dr17-11205-58797-140.fits', 460033]
['asVisit-dr17-10323-58440-178.fits', 460047]
['apVisit-dr17-7206-56671-090.fits', 460194]
['asVisit-dr17-10323-58440-222.fits', 460288]
['asVisit-dr17-11190-58469-221.fits', 460447]
['apVisit-dr17-12155-58886-246.fits', 460568]
['apVisit-dr17-12155-58915-253.fits', 460567]
['apVisit-dr17-12150-58854-185.fits', 460603]
['asVisit-dr17-10066-58058-034.fits', 460659]
['asVisit-dr17-10066-58061-153.fits', 460661]
['apVisit-dr17-6337-56227-058.fits', 460776]
['apVisit-dr17-7206-56671-259.fits', 461092]
['apVisit-dr17-7206-56675-157.fits', 461091]
['apVisit-dr17-7206-56704-259.fits', 461090]
['asVisit-dr17-10068-58031-297.fits', 462670]
['apVisit-dr17-12153-58804-022.fits', 462989]
['asVisit-dr17-12000-58794-020.fits', 463416]
['asVisit-dr17-12005-58802-154.fits', 464252]
['apVisit-dr17-6336-56206-045.fits', 464602]
['apVisit-dr17-6336-56202-051.fits', 464601]
['apVisit-dr17-6336-56228-051.fits', 464600]
['apVisit-dr17-12155-58886-070.fits', 464828]
['apVisit-dr17-10365-58117-125.fits', 465180]
['asVisit-dr17-12195-58832-266.fits', 465304]
['asVisit-dr17-12195-58855-257.fits', 465306]
['asVisit-dr17-12195-58857-248.fits', 465305]
['asVisit-dr17-10310-58147-250.fits', 465946]
['apVisit-dr17-12155-58915-068.fits', 466037]
['asVisit-dr17-10321-58439-058.fits', 466647]
['apVisit-dr17-5276-55937-143.fits', 466835]
['apVisit-dr17-12150-58854-177.fits', 467507]
['apVisit-dr17-6324-56209-212.fits', 467698]
['apVisit-dr17-6324-56225-212.fits', 467700]
['apVisit-dr17-6324-56235-227.fits', 467699]
['asVisit-dr17-11998-58795-257.fits', 467829]
['asVisit-dr17-11514-58504-177.fits', 467853]
