,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900
2,0.9935693932954451,0.3006002258012103,0.11483510457056502,0.10622852443786344,0.28734077081772935,0.04141983323679355,0.20081718468633034,0.09095194528418661,0.06033329772009712,0.12461763655028658
3,0.06380561403806938,0.204225142495281,0.045534960818344114,0.15675366660974205,0.29742972839595605,0.21611225822920466,0.11921031338334821,0.07020187658411177,0.12163197375323898,0.10184261449891532
4,0.1790836376611637,0.1309425046299877,0.17586738389544124,0.21736951429535772,0.14785242261380827,0.23646802235148823,0.16859386595969741,0.1808235367468553,0.2537060050768004,0.14579387571322963
5,0.5619563895684138,0.40867047849125004,0.23828301489301193,0.18200761137226695,0.218430999588157,0.23656693232349435,1.2224880180831792,0.23300761993175265,0.17580595249445585,0.19218497674879875
6,0.315418146223845,0.4836892703356085,0.1277141206865274,0.3024353782738834,0.2740167819169871,0.27414263586887383,0.18672083442756057,0.32770997988659306,0.1122490580075024,0.2898576627115879
7,0.291917486462096,0.45229652312143415,0.11447133429675585,0.3287856993490627,0.05924673582910608,0.2682700276624309,0.3157462810401524,0.2919972473169818,0.13675981420968508,0.048412676037503544
8,0.41248801270223584,0.5464600281179409,0.27580721179871087,0.43587179987182456,0.33934364746137086,0.5000125756786049,0.3737282286324791,0.21052474881018785,0.3841796852555962,0.24895927782945473
9,0.6318747483431295,0.45284809197224607,0.27779809660327015,0.3531591933515162,0.3281263619211064,0.17655692605012194,0.40707439830153064,0.09168642894857926,0.3107169979015846,0.3097325414417235
10,0.2680697865637498,0.22386248604808437,0.996296406663605,1.136666791344319,0.25775749091828243,0.2437939299871739,0.09052627241030108,0.3414484502818325,0.24430513329483902,0.31741943288293495
